Variable,tau,beta,ci_lo,ci_hi
EFW,0.9400000000000001,0.4629996468161138,0.2928940412612983,0.5629557090834286
EFW,0.9500000000000001,0.41855108472971664,0.2760837758946208,0.6409801457212013
EFW,0.96,0.39587980376273485,0.2641747361390924,0.7099018943324484
EFW,0.97,0.36451009302242554,0.2315272112072724,0.81844588953398
EFW,0.98,0.47497301866457947,0.19240977410079052,0.7407379447261019
EFW,0.99,0.52905913394244,0.15646706233235436,0.710276933221847
PCE,0.01,0.024525884855377805,-0.015252873571092708,0.07565675287705605
PCE,0.02,0.040959416332056735,0.011197990051207224,0.0911040882739709
PCE,0.03,0.048258743187538,0.0076218281198893924,0.11973659708486695
PCE,0.04,0.061866264170680106,0.02432985008398773,0.12615279805559276
PCE,0.05,0.07360925580981896,0.02280463970673725,0.12956056697284216
PCE,0.06,0.09154006763276423,0.03415169341051417,0.1334791158850708
PCE,0.07,0.07933209775455832,0.03349839241909303,0.14201992787859805
PCE,0.08,0.08607413354890107,0.027880093887577822,0.15037794106953797
PCE,0.09,0.10137199874394982,0.0448982589834332,0.1506989619881905
PCE,0.1,0.09288269807598869,0.039325104788012696,0.15883104119793512
PCE,0.11,0.09197425863129284,0.03573443634500548,0.16022886363593147
PCE,0.12,0.10526074940430964,0.03812579289091236,0.17717965739907
PCE,0.13,0.10037074658801598,0.047267850601916205,0.1835311026028476
PCE,0.14,0.09492485708314313,0.048970073977088135,0.18375816757914176
PCE,0.15,0.099211891463965,0.04435541031705343,0.1894767331748519
PCE,0.16,0.10749331076068218,0.039276429294989326,0.19196089043772147
PCE,0.17,0.09067627616551384,0.03325271751221439,0.20030303788145376
PCE,0.18,0.09518029286802224,0.02865554744301868,0.2086245901050933
PCE,0.19,0.09853990458395641,0.02449960370041219,0.2194356226156492
PCE,0.2,0.10573540724111259,0.016654104439940334,0.23875269832905419
PCE,0.21,0.1306931273943805,0.019170721711444166,0.25619710055300693
PCE,0.22,0.14541136846016262,0.023765934932100576,0.2605564187787864
PCE,0.23,0.1466427713380774,0.03900965755704564,0.25768644793601575
PCE,0.24,0.14921249828439082,0.04111671926155532,0.2656032564272521
PCE,0.25,0.16302275529835747,0.03971417917059687,0.2694466005576455
PCE,0.26,0.1495274763233075,0.05053831004597308,0.26990924312229336
PCE,0.27,0.1524490136992863,0.05682337789368341,0.2785398920012908
PCE,0.28,0.17684545826194142,0.07211166630272403,0.2738986607992399
PCE,0.29,0.1698648295802319,0.08423093472733571,0.34656966677450435
PCE,0.3,0.1717150748466423,0.08874694291000834,0.3627355788092086
PCE,0.31,0.18554147140339067,0.1019630691222445,0.3816397860950573
PCE,0.32,0.21178648590580193,0.1009251425546931,0.3946494593980513
PCE,0.33,0.22188140847036397,0.09392295258423188,0.4168344546197118
PCE,0.34,0.23001945533531482,0.09293644763167554,0.40640711126463924
PCE,0.35000000000000003,0.24303615299985407,0.0883859720152023,0.40619058872504654
PCE,0.36,0.2900027918112555,0.1086795651321715,0.4345762351828793
PCE,0.37,0.289163966079445,0.12477371224848391,0.4639100346591926
PCE,0.38,0.2826626759363996,0.15020307567472768,0.4718862395277896
PCE,0.39,0.2738305032843665,0.15491304627188923,0.5097587583543323
PCE,0.4,0.28977079496355485,0.1564320774290017,0.5720425552155936
PCE,0.41000000000000003,0.32154916993492744,0.16939804391228513,0.5941288773718117
PCE,0.42,0.3232897374552133,0.1751803842362099,0.6026121733953181
PCE,0.43,0.3496403189496235,0.16963613354494425,0.60388236556413
PCE,0.44,0.3985394268305396,0.19999242934586045,0.6024310255340711
PCE,0.45,0.40605394928824634,0.21503292092942594,0.6232636926843327
PCE,0.46,0.4270850586059263,0.21721525610565973,0.6488963026987217
PCE,0.47000000000000003,0.465375997710959,0.22929599594236572,0.6594398902925918
PCE,0.48,0.4636726200831799,0.24721240923936416,0.6644750735308933
PCE,0.49,0.46922015187017013,0.2884337501375291,0.6786028131876222
PCE,0.5,0.4836001146473693,0.3196755990428516,0.6927301766851177
PCE,0.51,0.47900375731015193,0.3256403220967985,0.701555040102214
PCE,0.52,0.47398242463523776,0.3382284351124301,0.7254998621949763
PCE,0.53,0.47736949217343444,0.3384453889681583,0.7609932446232238
PCE,0.54,0.5144422138146411,0.33577636286299806,0.7698007153361356
PCE,0.55,0.5229611887131476,0.3346338179142578,0.806158699333455
PCE,0.56,0.5207110725760183,0.326285145814832,0.9128638370746137
PCE,0.5700000000000001,0.5589967266855358,0.3243602327458839,0.9268098878727695
PCE,0.58,0.5935077402299714,0.3281066811895581,0.9133533518941783
PCE,0.59,0.5926647681085062,0.3360559745437286,0.9189084520967703
PCE,0.6,0.5920648653806773,0.35617109444645606,0.9171329629814987
PCE,0.61,0.5985659670436144,0.37378924252629786,0.9140857347193864
PCE,0.62,0.6310046251772975,0.3690050294933073,0.9121045498007595
PCE,0.63,0.6938206371909608,0.3751921869682871,0.911736178468556
PCE,0.64,0.6783289110601565,0.37840828737434395,0.9047788159208211
PCE,0.65,0.7305842132335924,0.442806259929375,0.8978431352370306
PCE,0.66,0.7477173767139518,0.4757385159895869,0.8925368144802788
PCE,0.67,0.7514139030829331,0.48707824060820465,0.8842231728366581
PCE,0.68,0.7427414961094534,0.47965752658271094,0.8885412171423518
PCE,0.6900000000000001,0.7597750806676132,0.45957779953611533,0.9027878095624017
PCE,0.7000000000000001,0.7559671639369729,0.4424781082841989,0.9427268283194665
PCE,0.71,0.7527675790948795,0.43320653454873814,0.9484477296762228
PCE,0.72,0.7690788630672473,0.43422799773890264,1.0124737403192876
PCE,0.73,0.7536650614166165,0.48981958527583525,1.00988649304855
PCE,0.74,0.7557608614793442,0.4987877659948939,0.995663825676975
PCE,0.75,0.737688189317732,0.4945699339645509,0.9970946913755143
PCE,0.76,0.7258745673597886,0.504853741961364,1.016059230323154
PCE,0.77,0.7667063384312404,0.546010381720671,1.055000076331255
PCE,0.78,0.7717065460207493,0.5567519453234928,1.0871569152060054
PCE,0.79,0.8091300760175721,0.5707707629767836,1.1165608346482176
PCE,0.8,0.8406731429504802,0.5834609295184011,1.1197174756455908
PCE,0.81,0.8422644491587314,0.5695386087897382,1.1291105392894336
PCE,0.8200000000000001,0.8507854117153306,0.5760212465372907,1.1226503038033644
PCE,0.8300000000000001,0.8285640976425641,0.5696091487363053,1.106873354919112
PCE,0.84,0.8047234884772585,0.5441910736062862,1.0927293688015887
PCE,0.85,0.8757191493146788,0.5312436349802686,1.0840081615101795
PCE,0.86,0.8473789007082019,0.5089451703846771,1.0670498060940485
PCE,0.87,0.8048803804861929,0.5049083974333574,1.0575500621427691
PCE,0.88,0.7744444197298957,0.519286301248722,1.0433663679194858
PCE,0.89,0.8851564678984587,0.5050971619315252,1.0161674530919012
PCE,0.9,0.8990032943730957,0.5118095486268393,0.9757925547569996
PCE,0.91,0.8478369216143197,0.5302460318471872,0.9925768773158538
PCE,0.92,0.7980665002658975,0.5339020588295996,1.0395787708464592
PCE,0.93,0.7848032435530653,0.4971933100962811,1.0428307490611133
PCE,0.9400000000000001,0.8041257044796833,0.5187978557174432,1.0513600978799968
PCE,0.9500000000000001,0.6939814021859093,0.559367128981657,1.0636287151100672
PCE,0.96,0.7280627623389413,0.5057151996004366,1.1685758061838734
PCE,0.97,0.7821710562822357,0.4367571615304633,1.143581897997746
PCE,0.98,0.7856619349378842,0.4533777036876474,1.173050253481065
PCE,0.99,0.8102408173934511,0.3234903404906223,1.9980424860253956
