Variable,tau,beta,ci_lo,ci_hi
EFW,0.9,0.8429157896800518,0.2456544567021885,1.1525265276258403
EFW,0.91,0.7897918662188438,0.2901519643161346,1.1282354175410592
EFW,0.92,0.768468285718395,0.2469079711711705,1.0523924909339601
EFW,0.93,0.7365978851855459,0.4097622188618191,0.9670955525511982
EFW,0.9400000000000001,0.6806396279073292,0.3137133429603933,1.0386528970980067
EFW,0.9500000000000001,0.6392594648378249,0.27180922846773625,0.9962916709466186
EFW,0.96,0.5807527427522541,0.3084691871418498,1.338273558223504
EFW,0.97,0.5112646738520107,0.2640877757656601,1.3184721811619342
EFW,0.98,0.43934368068129437,0.1699158625584755,0.9809007170691958
EFW,0.99,0.3080682792985466,-0.08747258027780742,0.44899479773327033
PCE,0.01,0.05394629916309359,0.04175215042762311,0.19605558489055058
PCE,0.02,0.07258211293888224,0.024635114055351535,0.23093479715270018
PCE,0.03,0.05789720954452165,0.007794629118184227,0.22613910354564368
PCE,0.04,0.13613049518060882,-0.00960226584834289,0.2641918615869717
PCE,0.05,0.1323541424853837,-0.024536005189941413,0.27473649134340666
PCE,0.06,0.12259963066250414,0.011268233098048397,0.27239268363629965
PCE,0.07,0.11194599651167796,-0.0022558296061053773,0.3284266361475055
PCE,0.08,0.13088775460126892,-0.009533978774215284,0.39556255104094545
PCE,0.09,0.13256115029047738,0.015856859182214078,0.3961171551323088
PCE,0.1,0.11808992065542022,0.012846790670138645,0.38757513171042457
PCE,0.11,0.13094067596421352,0.01940441891658233,0.37311400846718484
PCE,0.12,0.11814148858451692,0.02334696975166421,0.442698385360212
PCE,0.13,0.1976872241307971,0.03403349764064213,0.4341187988074786
PCE,0.14,0.184424047233023,0.023718569994072545,0.44713223321529444
PCE,0.15,0.1726528566207708,0.01825775646223782,0.4406168885226648
PCE,0.16,0.16567010599333867,0.010794263681033872,0.4371266716926088
PCE,0.17,0.2613001292439156,0.0032358157238149125,0.43541881061653787
PCE,0.18,0.25343867080470395,0.004009677339924285,0.42390356950205565
PCE,0.19,0.2478829168307398,-0.00411473351758722,0.4127497223599169
PCE,0.2,0.24008487379027044,-0.0017751221306940377,0.4046353872864672
PCE,0.21,0.23336021954720212,-0.0037824418884846176,0.3998364853297014
PCE,0.22,0.225868994998617,-0.011942852772786432,0.4666027464636903
PCE,0.23,0.22108047717922744,-0.011561983505548828,0.46062219352141326
PCE,0.24,0.2476495861627533,0.01501114134325357,0.4525935975316044
PCE,0.25,0.22923678753694784,0.054960666208388055,0.4462659612581359
PCE,0.26,0.2639085681816176,0.05045677324179855,0.5742613243647906
PCE,0.27,0.2638007410999487,0.12476912203308259,0.6011729822488318
PCE,0.28,0.2476216914369147,0.12255516404392416,0.6484227836202181
PCE,0.29,0.23256225494351251,0.11912357505047952,0.6422063266096066
PCE,0.3,0.295290743384706,0.1192736981377991,0.6475307100715171
PCE,0.31,0.286706873998197,0.11439384992913566,0.7242495862425035
PCE,0.32,0.3001596607294645,0.11564602382196247,0.7201097534745662
PCE,0.33,0.2885388818372104,0.11775030026116629,0.7125720504180658
PCE,0.34,0.2774428854820827,0.10043383416885672,0.707245999981356
PCE,0.35000000000000003,0.2697395822046907,0.10337055001749543,0.8760111589618343
PCE,0.36,0.2633121163598127,0.10242848205762922,0.9178032724117227
PCE,0.37,0.29937962412009894,0.09704711620575995,0.9086841920577992
PCE,0.38,0.29523376543150837,0.09045106921299226,0.8942635924159166
PCE,0.39,0.31238481524971173,0.08402639239697687,0.8849191519518252
PCE,0.4,0.30404861194657995,0.08090627267919935,0.9260869400493705
PCE,0.41000000000000003,0.29270274067113733,0.0771376534203506,0.9101501998914967
PCE,0.42,0.281989646773446,0.0718762011369132,0.8974449058558396
PCE,0.43,0.4255210666278986,0.06878015395445218,0.8915155773886425
PCE,0.44,0.4047449236558116,0.1079002839237228,0.9080707523085555
PCE,0.45,0.3888178856897093,0.10878915673698068,0.941156294387377
PCE,0.46,0.4194794694673417,0.10171897887194752,0.9548201311197704
PCE,0.47000000000000003,0.3923263725390455,0.09404272150180372,0.9316303172921868
PCE,0.48,0.5433627085525162,0.08448479695788465,0.9521981846599369
PCE,0.49,0.5278695372025678,0.09493898650727975,0.9928007602145087
PCE,0.5,0.514795276100955,0.10600083670407744,1.2535348049972321
PCE,0.51,0.5027995136549005,0.09648530927440227,1.2367097022692
PCE,0.52,0.48941087212801626,0.09744530691811083,1.2448493225703452
PCE,0.53,0.47681221918761,0.09315338485625622,1.5262614674283257
PCE,0.54,0.46159343238617434,0.09877272327733604,1.570554002217238
PCE,0.55,0.44774150076974745,0.11413913604834583,1.5749580007809167
PCE,0.56,0.43212213129887533,0.1031646254191348,1.5548705965974128
PCE,0.5700000000000001,0.410738236391256,0.08305397909859091,1.544833078181486
PCE,0.58,0.3955344289891515,0.07070315850258325,1.537072062304526
PCE,0.59,0.38023789253605056,0.0620285596032945,1.5171763575929416
PCE,0.6,0.3650246836291107,0.04539895431915337,1.576397057123588
PCE,0.61,0.34770972500279734,0.02825355351256074,1.714145812726817
PCE,0.62,0.4890544748946023,0.011246837625863903,1.7713129608739828
PCE,0.63,0.45942210593124416,-0.0039034985651231952,1.7733371332303691
PCE,0.64,0.4302875966397217,-0.01961400377963561,1.8292789346862375
PCE,0.65,0.5563822744448242,-0.027446653353087075,1.8607241916538082
PCE,0.66,0.7224630087534282,-0.03546289446465426,1.8544286881118006
PCE,0.67,0.7096787764446363,-0.04922235136581908,1.8386149279503083
PCE,0.68,0.9086554903647304,-0.06367890787008777,2.0338779594891867
PCE,0.6900000000000001,0.8284968946561475,-0.05637638341243118,2.012885834007177
PCE,0.7000000000000001,0.886525403973841,-0.06497701642614422,1.991324189944167
PCE,0.71,0.9265478557938698,-0.04313345173930148,1.9844826149021417
PCE,0.72,1.2281926256485585,0.1161086822101568,1.9625998658999473
PCE,0.73,1.2011582149413444,0.10082619165069485,1.982113619560873
PCE,0.74,1.1722522873602286,0.0885637061360988,1.9662048273367054
PCE,0.75,1.2428339382626699,0.07527973918505435,1.9393796078468273
PCE,0.76,1.309284768766748,0.059060697069869356,1.9188466361527983
PCE,0.77,1.3806773605087526,0.04088064326654299,1.8951057921683065
PCE,0.78,1.3400784503185506,0.05036956400803484,1.8605595203862586
PCE,0.79,1.3698614341224429,0.045737965850114574,1.824127725505279
PCE,0.8,1.4486865684736838,-0.0010001473200052478,1.8005436583890306
PCE,0.81,1.4008149579945812,0.004735374593783068,1.7640771437682936
PCE,0.8200000000000001,1.4407189589383185,-0.007930534193913444,1.7405726633473797
PCE,0.8300000000000001,1.3882415922353393,0.602284690858587,1.7197918555716816
PCE,0.84,1.4381165212310374,0.6618705891573196,1.6917655326792531
PCE,0.85,1.4889511273158502,0.7044019452070981,1.6474868991649319
PCE,0.86,1.48108344171891,0.7187051897889689,1.6194305593645846
PCE,0.87,1.4307366266926294,0.7222941139252509,1.5854406918704596
PCE,0.88,1.3622431771863104,0.6987259347533825,1.612035134965428
PCE,0.89,1.3693600988955874,0.6657845151692796,1.6134362731605294
PCE,0.9,1.2950507582518254,0.5983471882602114,1.6240385221050582
PCE,0.91,1.2383408555723112,0.535376666678523,1.5650603025461407
PCE,0.92,1.2235366595539363,0.5068291324316595,1.5175606731134743
PCE,0.93,1.167494804554009,0.50742932757815,1.5867748936650699
PCE,0.9400000000000001,1.0794710597686052,0.3952634107664986,1.5366140974201854
PCE,0.9500000000000001,1.0538206373841275,0.49968023950649226,1.7462259959314743
PCE,0.96,0.925841518038718,0.540315212882711,1.6116932868953204
PCE,0.97,0.8138753176606469,0.535395380353447,1.343318419369151
PCE,0.98,0.7555239345792745,0.3708259951256967,1.6384017090820602
PCE,0.99,0.489743283103175,-0.006075065851408819,2.6343080740312135
